time_index,Moisture1,Water,Humidity_environment,group,weight,Temperature_environment ,Recipe,Temperature1
22.12.2024 04:42,3.29,43.6,98.543,29658996,290,1.9,6,5.3
22.12.2024 05:12,3.2,46.1,97.65,29658995,294,1.65,21,235
22.12.2024 05:43,3.02,46.1,97.819,29658995,295,1.7,21,235
22.12.2024 05:51,3.07,43.6,98.957,29658996,290,1.42,6,5.2
22.12.2024 06:19,3.42,43.7,97.988,29658996,290,1.69,6,5.3
22.12.2024 06:28,3.13,46.2,98.205,29658995,295,1.41,21,235
22.12.2024 07:09,3.43,42.1,98.176,29659020,275,,13,229.1
22.12.2024 07:37,3.34,42.1,98.985,29659020,275,,13,229.1
22.12.2024 07:53,3.24,43.5,98.111,29658996,290,,6,5.1
22.12.2024 08:23,3.35,43.5,99.812,29658996,290,,6,5.1
22.12.2024 08:51,3.1,43.5,99.022,29658996,290,,6,5.1
22.12.2024 09:07,3.21,46.7,97.923,29658995,295,,21,234.5
22.12.2024 09:41,3.41,46.8,96.428,29658995,295,2.26,21,234.4
22.12.2024 10:09,3.27,46.8,91.86,29658995,295,3.74,21,234.5
22.12.2024 11:36,3.19,42.1,83.315,29671382,275,6.99,13,229.2
22.12.2024 12:00,3.37,42.2,79.715,29671382,275,7.76,13,229.3
22.12.2024 12:29,3.53,42.2,75.908,29671382,275,8.67,13,229.1
22.12.2024 12:45,3.44,45.4,74.629,29671409,290,8.98,2,225.6
22.12.2024 13:16,3.25,45.3,73.962,29671409,290,9.72,2,225.5
22.12.2024 13:47,3.41,45.4,72.712,29671409,291,,2,225.4
22.12.2024 14:19,3.07,45.4,72.74,29671409,290,12.14,2,225.4
02.01.2025 16:17,2.96,46.5,43.403,29671998,290,16.8,,233.7
02.01.2025 16:24,3.53,46.9,47.548,29671998,289,17.26,17,225.6
02.01.2025 16:35,3.19,46.6,49.343,29671998,290,16.88,17,225.4
02.01.2025 17:31,3.53,46.6,58.499,29671998,291,14.19,17,225.4
02.01.2025 18:11,3.5,46.3,73.351,29671998,289,10.69,17,225.2
02.01.2025 18:41,3.48,45.9,77.694,29671998,290,,17,225.2
10.01.2025 08:24,3.32,41.6,98.59,29685550,275,5.15,13,229.5
10.01.2025 08:39,3.4,41.6,97.641,29685550,275,5.31,13,229.8
10.01.2025 09:03,3.22,41.6,99.445,29685550,275,5.02,13,230
10.01.2025 09:34,3.04,46,94.106,29685509,293,6.25,7,231.6
10.01.2025 09:41,3.42,46.5,92.095,29685509,289,,7,231.7
10.01.2025 10:15,3.44,46.5,91.484,29685509,288,6.78,7,231.7
10.01.2025 10:38,3.6,47.5,89.754,29685470,290,7.71,20,235.4
10.01.2025 10:44,3.59,46.8,89.923,29685470,291,8.24,20,235.2
10.01.2025 10:52,3.32,46.5,88.25,29685470,290,,20,235.1
10.01.2025 11:23,3.33,43.7,85.477,29685600,288,10.71,10,224.2
10.01.2025 11:31,3.34,43.7,84.217,29685600,291,11.08,10,224.7
10.01.2025 12:02,3.31,43.7,79.489,29685600,291,,10,224.6
10.01.2025 12:33,3.25,43.7,77.13,29685600,290,14.79,10,224.6
10.01.2025 12:48,3.03,43.7,73.953,29685600,290,15.74,10,224.8
10.01.2025 12:56,3.17,44.2,67.72,29685600,290,16.11,10,225.1
10.01.2025 13:20,3.06,45.2,58.311,29685566,290,17.45,2,225.5
10.01.2025 13:28,3.3,45.4,56.619,29685566,291,,2,225.2
10.01.2025 13:59,3.39,45.4,51.947,29685566,290,19.56,2,225.2
12.01.2025 00:09,3.07,46.3,58.085,29685509,291,8.87,7,231.9
12.01.2025 00:22,3.15,46.6,59.514,29685509,291,8.34,7,231.8
12.01.2025 00:37,3.12,46.8,61.704,29685509,290,,7,232.1
12.01.2025 00:53,3.06,47.1,53.291,29685509,292,7.95,7,232.1
12.01.2025 01:00,3.29,47.6,53.103,29685509,292,7.94,7,232.6
12.01.2025 01:10,3,46.5,53.818,29685470,290,7.74,20,235.2
12.01.2025 01:16,3.01,47,54.184,29685470,290,7.49,20,235.1
12.01.2025 01:23,3.15,47.6,54.56,29685470,290,7.32,20,235.2
12.01.2025 01:53,3.06,41.6,56.581,29685550,275,,13,230.1
12.01.2025 01:58,3.07,42.1,57.399,29685550,275,6.03,13,229.8
12.01.2025 02:03,3.42,42.6,62.033,29685550,275,,13,229.8
12.01.2025 07:57,3.16,42.4,86.173,29701316,275,,13,229.8
12.01.2025 08:05,3.45,42.4,88.795,29701316,275,-2.02,13,230.1
12.01.2025 08:13,3.27,42.4,89.632,29701316,275,-1.99,13,230
12.01.2025 08:44,3.3,47,90.299,29701287,290,-1.91,20,235.2
12.01.2025 09:16,3.37,47,90.694,29701287,291,-0.98,20,235.2
12.01.2025 09:48,3.71,47.1,78.474,29701369,288,-0.27,7,232.2
12.01.2025 09:55,3.39,47.1,76.199,29701369,288,0.26,7,232.2
12.01.2025 10:02,3.55,46.4,76.585,29701369,290,0.37,7,232.1
12.01.2025 10:18,3.22,46,70.493,29701369,291,,7,232
12.01.2025 10:34,3.12,43.7,70.963,29701347,290,,10,224.8
12.01.2025 10:49,3.25,44.1,65.728,29701347,289,3.68,10,224.9
12.01.2025 11:21,3.19,44.3,52.248,29701347,290,7.5,10,225
12.01.2025 11:56,3.22,44.5,30.816,29701347,290,9.67,10,225
12.01.2025 12:23,3.21,42.5,24.039,29701316,275,10.93,13,230.2
12.01.2025 12:37,3.05,42.7,22.788,29701316,275,,13,229.7
12.01.2025 12:52,3.3,43,22.901,29701316,275,,13,229.6
12.01.2025 13:09,3.23,44.8,20.532,29701347,290,,10,224.8
12.01.2025 13:44,3.22,44.8,19.63,29701347,289,13.44,10,224.8
12.01.2025 14:11,3.26,44.8,20.401,29701347,291,13.88,10,224.9
12.01.2025 14:26,3.22,44.8,19.32,29701347,289,14.48,10,224.9
12.01.2025 14:57,3.01,44.8,20.053,29701347,290,14.93,10,224.9
12.01.2025 15:14,2.5,41.7,21.115,29701424,310,15.03,34,235
12.01.2025 15:23,2.51,42,21.2,29701424,310,14.44,34,235.3
12.01.2025 15:31,2.64,37.3,21.2,29701350,296,14.89,25,214.6
12.01.2025 15:37,2.58,37.4,21.002,29701350,296,,25,215
12.01.2025 15:53,2.5,37.4,22.685,29701350,297,,25,214.9
12.01.2025 16:02,2.56,37.4,23.221,29701350,296,14.49,25,215.3
12.01.2025 16:08,2.55,37.5,22.976,29701350,296,,25,215.3
12.01.2025 16:17,2.59,37.5,23.052,29701350,296,14.54,25,215.4
12.01.2025 16:25,2.68,37.7,23.371,29701350,297,,25,215.7
12.01.2025 16:32,3.06,44.9,24.368,29701347,290,14.62,10,224.9
12.01.2025 17:04,3.02,44.9,28.015,29701347,290,,10,225
12.01.2025 17:34,3.15,45,37.969,29701347,290,8.61,10,224.9
12.01.2025 18:09,3.28,45,39.323,29701347,290,7.75,10,224.9
12.01.2025 18:39,3.02,45,45.132,29701347,291,,10,224.9
12.01.2025 18:58,3.03,45.2,48.027,29701347,291,5.93,10,224.9
12.01.2025 19:25,3.05,47,48.61,29701287,290,5.45,20,235.1
12.01.2025 19:43,3.26,46.4,48.582,29701369,290,5.29,7,232.1
12.01.2025 20:03,3.29,46.4,51.327,29701369,289,4.63,7,232.1
12.01.2025 20:24,3.42,46.4,52.483,29701369,290,3.97,7,232
12.01.2025 21:00,3.52,43,58.48,29701316,275,2.95,13,229.6
12.01.2025 21:09,3.48,43,64.177,29701316,275,1.11,13,229.7
12.01.2025 21:34,3.11,42.8,57.578,29701316,275,2.36,13,229.7
12.01.2025 22:02,3.14,44.4,64.242,29701349,290,0.97,8,226
12.01.2025 22:09,3.14,44.4,66.235,29701349,290,,8,226.3
12.01.2025 22:16,3.43,44.4,68.773,29701349,290,0.27,8,225.8
12.01.2025 22:39,3.11,44.4,68.322,29701349,290,,8,225.6
12.01.2025 22:52,3.14,44.4,68.886,29701349,290,-0.01,8,225.2
12.01.2025 23:02,3.41,45.5,70.644,29701347,289,-0.06,10,225.1
12.01.2025 23:16,3.11,45.5,67.702,29701347,289,-0.33,10,224.8
12.01.2025 23:25,3.13,45.5,69.459,29701347,290,-0.09,10,225.3
12.01.2025 23:52,3.19,45.8,55.895,29701347,291,,10,225.6
13.01.2025 00:20,3.22,46.4,59.467,29701369,292,1.59,7,232
13.01.2025 00:47,3.22,43.6,58.142,29701386,290,1.95,16,4.3
13.01.2025 01:33,3.59,43.6,71.612,29701386,289,-0.8,16,4.3
13.01.2025 01:49,3.13,43.2,76.519,29701386,292,-1.25,16,229.1
13.01.2025 02:32,3.31,43.4,72.43,29701386,290,,16,229.1
13.01.2025 03:17,3.46,44.4,76.209,29701349,290,-2.16,8,225.9
13.01.2025 03:23,3.38,43.9,74.141,29701349,290,,8,226.4
13.01.2025 03:40,3.37,42.8,76.697,29701316,275,,13,229.8
13.01.2025 04:08,3.04,42.7,79.405,29701316,276,-2.61,13,229.8
13.01.2025 07:09,3.43,44,77.637,29701347,290,-3.39,10,225.8
13.01.2025 07:39,3.03,44,80.288,29701347,290,-4.03,10,225.8
13.01.2025 07:58,3.55,44.3,77.807,29701347,290,-3.73,10,226.1
13.01.2025 08:04,3.45,44.3,74.949,29701347,290,,10,226
13.01.2025 08:20,3.18,44.1,73.417,29701347,291,-3.29,10,225.9
13.01.2025 08:34,3.01,44.5,72.12,29701347,290,-2.74,10,225.9
13.01.2025 08:41,3.2,45,65.972,29701347,291,,10,225.9
13.01.2025 08:53,3.09,43.2,64.036,29701386,290,-1.53,16,229.3
13.01.2025 09:09,3.03,43.4,58.79,29701386,290,-0.25,16,4.9
13.01.2025 09:17,3.18,43.8,57.221,29701386,291,,16,4.9
13.01.2025 10:06,3.03,42.5,62.635,29701316,275,1.06,13,230
13.01.2025 10:11,3.11,43,60.229,29701316,275,1.19,13,230
13.01.2025 10:44,3.22,43.2,57.343,29701316,275,2.37,13,230.2
13.01.2025 10:58,3.65,43.5,54.401,29701316,275,3.35,13,229.8
13.01.2025 11:03,3.45,43.5,52.511,29701316,275,,13,229.7
13.01.2025 11:10,3,43.8,53.132,29701349,289,4.48,8,226.4
13.01.2025 11:18,3.28,44.5,45.978,29701349,290,4.81,8,226.6
13.01.2025 11:24,3.3,44.7,44.089,29701349,290,5.55,8,226.9
13.01.2025 11:57,3.17,44.7,40.178,29701349,290,7.22,8,226.9
13.01.2025 12:24,2.71,37.8,35.723,29701350,295,8.99,25,215.9
13.01.2025 12:32,2.5,37.8,34.303,29701350,295,9.56,25,216
13.01.2025 12:38,2.89,38,31.812,29701350,294,10.4,25,215.8
13.01.2025 12:45,2.58,38,29.105,29701350,294,10.74,25,215.9
13.01.2025 13:01,2.5,42.5,27.122,29701424,310,11.34,34,235.6
13.01.2025 13:08,3.37,44.5,26.163,29701386,290,,16,4.9
13.01.2025 13:34,3.04,44.5,25.402,29701386,291,12.91,16,4.7
13.01.2025 13:42,3.1,45,25.054,29701386,288,,16,4.7
13.01.2025 13:53,3,45.3,24.556,29701386,291,13.8,16,4.7
13.01.2025 14:20,3.41,45.7,23.136,29701386,290,,16,4.7
13.01.2025 15:07,3.18,45.7,25.073,29701386,290,15.4,16,4.7
13.01.2025 15:51,3.02,45.7,24.903,29701386,289,15.81,16,4.7
13.01.2025 16:14,3.38,45.7,26.219,29701386,290,15.08,16,4.7
13.01.2025 17:03,3.08,45,30.158,29701347,290,12.73,10,226.2
13.01.2025 17:16,3.06,45.4,34.369,29701347,291,10.47,10,226
13.01.2025 17:31,3.34,45.9,35.497,29701347,290,9.9,10,226
13.01.2025 17:46,3.37,45.9,38.439,29701347,289,8.66,10,225.8
13.01.2025 18:11,3.08,44.7,40.949,29701349,290,7.43,8,227
13.01.2025 18:39,3.12,45,42.688,29701349,290,6.6,8,226.9
13.01.2025 18:54,3.45,45.3,43.027,29701349,291,5.92,8,227.3
13.01.2025 19:11,3.12,45.3,45.019,29701349,290,5.14,8,227.2
13.01.2025 19:25,2.74,38,52.304,29701350,296,4.1,25,216
13.01.2025 19:31,2.55,38,52.962,29701350,295,3.89,25,215.9
13.01.2025 19:41,2.53,42.2,54.701,29701424,310,3.35,34,235.6
13.01.2025 19:53,3,43.3,58.555,29701316,275,2.94,13,230
13.01.2025 20:04,3.38,43.7,61.263,29701316,275,2.56,13,229.5
13.01.2025 20:35,3.52,43.7,63.801,29701316,275,2,13,229.5
13.01.2025 21:02,3.43,45.7,65.784,29701386,292,,16,4.7
13.01.2025 21:53,3.21,45.7,69.14,29701386,291,0.22,16,4.8
13.01.2025 22:10,3.37,45.3,72.599,29701349,289,-0.69,8,227.3
13.01.2025 22:43,3.35,45.2,73.953,29701349,290,-0.85,8,227.3
13.01.2025 23:08,3.52,44.9,75.005,29701349,290,,8,226.9
13.01.2025 23:40,3.35,45.5,77.224,29701347,291,-1.68,10,225.9
14.01.2025 00:11,3.16,45.5,79.405,29701347,290,-2.91,10,226.1
14.01.2025 00:43,3.2,45.7,78.587,29701347,289,,10,225.9
14.01.2025 00:58,3.14,44.7,76.829,29701349,290,,8,227
14.01.2025 01:15,3.42,44.9,78.258,29701349,290,,8,226.7
14.01.2025 01:49,3.47,44.9,79.047,29701349,291,-3.48,8,226.8
14.01.2025 02:12,3.47,45.7,79.611,29701386,291,-4.08,16,4.8
14.01.2025 02:19,3.36,45.2,83.578,29701386,290,-4.37,16,4
14.01.2025 02:41,3.42,43.2,80.392,29701316,275,-3.86,13,229.6
14.01.2025 02:47,3.42,43.1,79.687,29701316,275,,13,230.1
14.01.2025 03:18,3.49,43.1,81.444,29701316,275,-4.13,13,230.1
14.01.2025 05:06,3.49,45.2,83.578,29701386,288,-5.01,16,4
14.01.2025 05:54,3.21,44.9,86.915,29701386,290,,16,4
14.01.2025 06:18,3.24,44.9,86.116,29701386,289,-5.42,16,4.2
14.01.2025 06:48,3.29,44,83.174,29701347,291,-5.14,10,225.9
14.01.2025 07:18,3.25,44,82.911,29701347,290,-4.38,10,226
14.01.2025 07:34,3.47,44.2,82.46,29701347,291,-4.31,10,225.9
14.01.2025 08:02,3.17,45,81.604,29701386,291,,16,4.2
14.01.2025 08:19,3.19,45.2,81.595,29701386,291,-4.83,16,4
14.01.2025 08:36,3.43,45.4,81.839,29701386,290,,16,4
14.01.2025 09:10,3.01,46.8,81.999,29701317,292,-4.18,5,236.5
14.01.2025 09:17,3.21,47.2,80.1,29701317,289,-3.63,5,236.3
14.01.2025 09:33,3.38,47.4,77.28,29701317,290,-3.02,5,236.4
14.01.2025 10:04,3.33,47.4,74.15,29701317,289,-1.72,5,236.3
14.01.2025 10:36,3.28,47.4,70.324,29701317,290,0.07,5,236.4
14.01.2025 10:54,3.28,44.9,67.702,29701349,289,0.74,8,226.9
14.01.2025 11:03,3.53,43.1,68.538,29701316,276,1.4,13,230.1
14.01.2025 11:14,3.2,42.8,64.844,29701316,274,2.3,13,230.1
14.01.2025 11:39,3.59,40.1,60.708,29701368,275,3.83,14,5.3
14.01.2025 11:45,3.59,39.8,59.42,29701368,275,4.21,14,5
14.01.2025 11:53,3.44,39.8,54.523,29701368,275,4.76,14,221.9
14.01.2025 12:05,3.49,45.4,52.041,29701386,290,5.43,16,4
14.01.2025 12:51,3.36,45.4,38.938,29701386,290,,16,4
14.01.2025 13:26,3.5,45.5,35.225,29701386,291,,16,4
14.01.2025 14:13,3.28,45.4,32.546,29701386,292,13.07,16,4
14.01.2025 14:26,3.4,45.6,32.621,29701386,288,13.67,16,4.1
14.01.2025 15:12,3.42,45.6,29.951,29701386,291,,16,4
14.01.2025 15:59,3.6,45.6,29.594,29701386,290,15.3,16,4.1
14.01.2025 16:20,3.44,47.5,31.013,29701317,288,14.87,5,236.5
14.01.2025 16:50,3.05,47.5,37.659,29701317,291,11.88,5,236.4
14.01.2025 17:21,3.44,47.6,43.027,29701317,290,9.94,5,236.5
14.01.2025 17:34,3.6,39.6,44.794,29701368,275,9.33,14,5
14.01.2025 18:01,3.7,39.6,51.129,29701368,275,7.57,14,5
14.01.2025 18:16,3.27,44.2,54.288,29701318,289,6.53,9,231
14.01.2025 18:44,2.98,44.2,59.223,29701318,290,5.26,9,231.1
14.01.2025 19:03,3.6,44.5,60.811,29701318,290,4.73,9,230.9
14.01.2025 19:09,3.18,44.2,61.281,29701318,291,,9,230.8
14.01.2025 19:22,3.37,44.3,61.554,29701318,290,4.64,9,230.8
14.01.2025 19:52,3.48,44.3,61.977,29701318,290,3.99,9,230.8
14.01.2025 20:08,3.25,47.5,63.697,29701317,290,,5,236.6
14.01.2025 20:37,3.5,47.5,64.534,29701317,289,3.12,5,236.5
14.01.2025 20:56,2.52,40.4,65.493,29701348,290,2.92,35,225.4
14.01.2025 21:04,2.65,40.7,66.959,29701348,289,2.8,35,225.5
14.01.2025 21:13,2.89,40.7,70.973,29701348,290,1.93,35,225.6
14.01.2025 21:23,2.89,40.7,70.014,29701348,289,2.12,35,225.5
14.01.2025 21:32,2.5,40.7,69.591,29701348,289,,35,225.3
14.01.2025 21:42,3.33,47.3,72.806,29701317,289,1.65,5,236.4
14.01.2025 22:12,3.06,47.3,77.449,29701317,293,0.62,5,236.5
14.01.2025 22:29,3.27,47.6,79.029,29701317,290,,5,236.6
14.01.2025 22:53,2.83,40.7,82.779,29701348,290,,35,225.2
14.01.2025 23:06,2.74,41.1,80.533,29701348,291,-0.81,35,225.2
14.01.2025 23:12,2.89,41.5,80.692,29701348,291,-0.59,35,225.2
14.01.2025 23:19,2.51,41.7,80.354,29701348,291,-0.97,35,225.7
14.01.2025 23:28,2.65,42.2,80.279,29701348,291,-1.28,35,225.7
14.01.2025 23:40,3.07,39,81.98,29701368,275,-1.34,14,5.1
14.01.2025 23:51,3.08,39.2,82.356,29701368,275,,14,5.1
15.01.2025 00:08,3.05,39.5,80.702,29701368,275,,14,5
15.01.2025 00:24,3.37,42.9,80.984,29701316,275,,13,230.1
15.01.2025 00:35,3.42,45.1,82.76,29701386,289,-1.7,16,227.8
15.01.2025 01:21,3.45,45,85.355,29701386,290,-2.41,16,227.8
15.01.2025 02:07,3.55,44.8,90.064,29701386,288,,16,227.8
15.01.2025 02:16,3.5,44,87.31,29701318,290,-2.9,9,230.9
15.01.2025 02:23,3.33,43.6,86.22,29701318,290,,9,231.3
15.01.2025 02:53,3.02,43.6,86.849,29701318,290,,9,231.3
15.01.2025 03:08,3.16,43.8,88.607,29701318,291,,9,231.3
15.01.2025 04:48,3.14,39.5,89.876,29701368,274,-3.32,14,5.1
15.01.2025 05:18,3.19,47.6,87.404,29701317,292,-3.64,5,236.4
15.01.2025 05:48,3.38,47.7,89.745,29701317,290,-4.49,5,236.3
15.01.2025 06:27,3.28,47,91.662,29701317,289,,5,235.8
15.01.2025 06:59,3.04,47,90.713,29701317,290,-3.91,5,235.8
15.01.2025 07:14,3.3,47.5,87.846,29701317,290,-4.3,5,235.8
15.01.2025 07:32,3.33,47.5,86.925,29701317,292,-4.31,5,235.8
15.01.2025 07:54,3.36,43.6,89.002,29701318,290,,9,230.9
15.01.2025 08:22,3.36,43.6,89.594,29701318,290,,9,230.9
15.01.2025 08:54,3.28,43.6,85.007,29701318,289,,9,231
15.01.2025 09:12,3.49,44.5,85.167,29701386,292,-3.35,16,227.6
15.01.2025 09:58,3.25,44.4,83.193,29701386,290,-1.52,16,227.7
15.01.2025 10:43,3.28,39.8,77.139,29701368,275,0.37,14,221.9
15.01.2025 10:57,3.17,40.1,75.325,29701368,275,1.06,14,221.9
15.01.2025 11:11,3.17,40.5,71.339,29701368,275,2.09,14,221.8
15.01.2025 11:27,3.56,40.5,67.702,29701368,275,3.04,14,221.9
15.01.2025 11:41,3.22,40.4,64.186,29701368,275,4.14,14,221.9
15.01.2025 11:56,3.17,40.6,59.777,29701368,275,,14,221.8
15.01.2025 12:17,3.22,44.5,55.425,29701386,292,6.53,16,227.7
15.01.2025 12:40,3.32,44.5,48.328,29701386,292,8.4,16,227.7
15.01.2025 13:13,3.32,43.8,43.243,29701318,289,10.88,9,230.9
15.01.2025 13:34,3.26,43.8,37.979,29701318,290,12.95,9,231.3
15.01.2025 14:04,3.48,43.8,37.302,29701318,289,13.86,9,231.3
15.01.2025 14:34,3.03,43.8,33.016,29701318,290,15.56,9,231.3
15.01.2025 15:04,3.28,43.8,27.761,29701318,290,17.41,9,231.3
15.01.2025 15:35,2.81,43.8,26.971,29701318,289,18.79,9,231.4
15.01.2025 16:05,3.13,43.8,28.09,29701318,290,18.13,9,231.4
15.01.2025 16:41,3.4,44.5,31.295,29701386,290,17.65,16,227.7
15.01.2025 17:26,3.15,44.5,38.204,29701386,290,14.17,16,227.7
15.01.2025 18:08,3.6,43,43.675,29701368,275,,14,5
15.01.2025 18:31,3.44,42.9,52.68,29701316,275,9.51,13,230.2
15.01.2025 18:58,3.05,47.5,58.875,29701317,290,8.58,5,235.9
15.01.2025 19:10,3.25,47.8,61.977,29701317,290,7.42,5,235.9
15.01.2025 19:25,3.07,47.8,62.814,29701317,291,7.05,5,236
15.01.2025 19:56,3.4,47.8,65.897,29701317,291,6.04,5,236
15.01.2025 20:27,3.29,47.8,66.451,29701317,290,,5,235.8
15.01.2025 20:56,3.58,43.8,69.685,29701318,289,4.36,9,231.3
15.01.2025 21:40,3,43.8,73.746,29701318,290,3.29,9,231.4
15.01.2025 22:12,3.1,47.8,76.528,29701317,292,2.72,5,235.9
15.01.2025 22:44,3.19,48,75.804,29701317,290,2.55,5,235.6
15.01.2025 23:13,3.21,48.2,72.392,29701317,289,,5,235.6
15.01.2025 23:29,3.31,48.3,52.21,29701317,290,,5,235.3
15.01.2025 23:53,3.21,45.8,40.592,29701288,291,,17,225.3
16.01.2025 00:28,3.5,45.9,39.436,29701288,291,,17,225.2
16.01.2025 01:08,3.44,45.7,40.968,29701288,290,,17,225.1
16.01.2025 01:13,3.51,45.3,41.156,29701288,290,9.47,17,225.1
16.01.2025 01:54,3.2,42.7,43.487,29701330,275,8.95,3,233.7
16.01.2025 01:59,3.07,42.9,43.121,29701330,275,8.85,3,232.7
16.01.2025 02:04,2.86,42.9,42.839,29701330,275,8.83,3,232.3
16.01.2025 02:17,3.24,43.5,40.893,29701330,275,8.64,3,232
16.01.2025 02:49,3.08,43.5,43.957,29701330,275,,3,232.1
16.01.2025 03:23,3.3,44.6,53.79,29701386,291,,16,227.8
16.01.2025 09:04,3.05,43.8,73.652,29701318,290,2.22,9,231.5
16.01.2025 09:29,3.17,44,70.907,29701318,290,3.01,9,231.4
16.01.2025 10:09,3.44,48.2,67.316,29701317,293,,5,235.3
16.01.2025 10:29,3.52,48.2,59.618,29701317,290,5.33,5,235.3
16.01.2025 11:01,3.44,48,55.529,29701317,291,6.62,5,235.3
16.01.2025 11:32,3.03,47.8,53.32,29701317,290,7.46,5,235.3
16.01.2025 12:04,3.19,45,51.769,29701288,290,8.25,17,225.1
16.01.2025 12:22,3.43,45,52.549,29701288,289,8.38,17,224.8
16.01.2025 13:03,3.05,43.5,51.12,29701330,275,9.27,3,232.1
16.01.2025 13:26,3.1,43.5,49.522,29701330,275,10.18,3,232
16.01.2025 13:43,3.33,45,47.727,29701288,290,,17,224.8
16.01.2025 14:17,3.47,45,48.7,29701288,290,,17,224.9
16.01.2025 14:55,3.54,45,63.81,29701288,289,,17,224.8
16.01.2025 15:20,3.54,48,85.214,29701317,289,7.22,5,235.5
16.01.2025 15:49,3.59,48,84.969,29701317,292,7.24,5,235.5
16.01.2025 15:58,3.55,47.5,84.387,29701317,293,,5,235.3
16.01.2025 16:22,3.47,47,86.755,29701317,288,7.4,5,235.2
16.01.2025 17:02,3.48,47,90.891,29701317,292,7.28,5,234.9
16.01.2025 17:18,2.83,43.5,92.583,29701289,290,6.94,6,5
16.01.2025 17:29,3.1,44,89.312,29701289,290,7.03,6,221.9
16.01.2025 17:39,3.37,44.2,89.425,29701289,290,,6,5
16.01.2025 18:06,3.47,44.2,91.446,29701289,290,,6,221.9
16.01.2025 18:29,3.03,46.8,94.172,29701385,296,6.56,21,234.5
16.01.2025 18:41,3.41,47.5,93.721,29701385,292,,21,234.9
16.01.2025 19:08,3.45,47.5,93.561,29701385,296,6.53,21,234.9
16.01.2025 19:39,3.4,47.4,93.185,29701385,295,6.55,21,234.8
16.01.2025 19:49,3.39,43.8,92.273,29701330,275,,3,232.3
16.01.2025 20:18,3.08,43.8,93.044,29701330,275,6.65,3,232.3
16.01.2025 20:50,3.27,43.8,92.837,29701330,275,6.85,3,232.3
16.01.2025 20:58,3.45,46.8,94.539,29701317,291,,5,235.3
16.01.2025 21:28,3.55,46.8,95.61,29701317,289,6.64,5,235.2
16.01.2025 21:49,3.26,44.5,97.791,29701288,290,6.47,17,224.8
16.01.2025 22:20,3.52,44.2,98.844,29701288,290,6.38,17,224.8
16.01.2025 22:58,3.32,43.9,98.919,29701288,291,6.48,17,224.8
17.01.2025 01:04,3.13,46.3,92.048,29701317,291,7.23,5,235.3
17.01.2025 01:37,3.2,46.4,93.232,29701317,288,7.28,5,235.2
17.01.2025 02:05,3.12,46.5,95.62,29701317,289,7.06,5,235.3
17.01.2025 02:14,3.18,43.9,94.548,29701289,290,,6,221.9
17.01.2025 02:21,3.38,44.2,94.783,29701289,290,7.22,6,221.9
17.01.2025 02:51,3.23,47.3,96.221,29701385,294,7.09,21,234.9
17.01.2025 03:24,3.06,47.4,93.1,29701385,295,7.02,21,235
17.01.2025 03:35,3.6,43.8,92.753,29701330,275,7.28,3,232.4
17.01.2025 03:45,3.46,43.5,93.288,29701330,275,7.2,3,232.4
17.01.2025 03:54,3.18,42.7,94.031,29701316,275,,13,230
17.01.2025 04:17,3.09,46.6,94.51,29701317,290,7.33,5,235.2
17.01.2025 04:48,3.31,46.9,96.287,29701317,290,,5,235.1
17.01.2025 05:20,3.46,43.9,96.55,29701288,290,7.19,17,224.8
17.01.2025 05:57,3.48,43.8,95.027,29701288,289,7.45,17,224.8
17.01.2025 06:29,3.18,43.7,95.761,29701288,290,7.37,17,224.9
17.01.2025 07:04,3.28,43.7,93.326,29701288,289,7.57,17,224.9
17.01.2025 07:40,3.47,43.7,94.379,29701288,290,7.38,17,224.8
17.01.2025 08:19,3.28,43.7,92.612,29701288,289,7.37,17,224.9
17.01.2025 08:32,3,46.9,91.559,29701317,292,7.35,5,235.3
17.01.2025 08:46,3.5,47.5,91.747,29701317,290,7.36,5,235.3
17.01.2025 09:17,3.57,47.4,91.192,29701317,290,6.89,5,235.3
17.01.2025 09:47,3.43,47.3,87.451,29701317,292,7.24,5,235.3
17.01.2025 10:02,3.5,47.3,85.421,29701317,288,7.54,5,235.3
17.01.2025 11:57,3.23,43.6,82.121,29701330,275,,3,232.4
17.01.2025 12:03,3.05,43.6,62.456,29701330,275,,3,232.4
17.01.2025 12:08,3.51,43.6,62.287,29701330,275,11.68,3,232.4
17.01.2025 13:04,3.03,44.8,52.934,29701289,290,,6,5.3
17.01.2025 13:35,3.23,44.8,48.159,29701289,290,14.1,6,5.1
17.01.2025 13:51,3.55,47.4,45.226,29701385,294,14.5,21,235
17.01.2025 14:20,3.06,47.4,40.188,29701385,296,15.64,21,234.9
17.01.2025 14:51,3.23,47.4,39.455,29701385,294,14.34,21,235
17.01.2025 15:08,3.36,47.4,37.321,29701385,295,,21,235
17.01.2025 15:16,2.97,44.8,37.377,29701289,290,16.36,6,5.2
17.01.2025 15:22,3.14,45.5,37.612,29701289,290,,6,5.1
17.01.2025 15:54,3.59,43.6,38.289,29701330,275,16.69,3,232.5
17.01.2025 16:08,3.14,43.1,37.358,29701330,275,17.04,3,232.4
17.01.2025 16:39,2.25,38,37.434,5000364571,292,,22,231.8
17.01.2025 16:46,2.48,38,37.96,5000364571,288,16.19,22,230.2
17.01.2025 16:54,3.28,47.3,37.998,29701317,291,16.11,5,235.3
17.01.2025 17:23,3.38,47.3,45.095,29701317,290,,5,235.3
